"occupation_id","task_id","function_id","edge_type","task_to_function_weight","accountability_weight","judgment_requirement","trust_requirement","regulatory_liability_weight","human_authority_requirement","source_mix","source_confidence","notes"
"occ_11_2021_00","task_occ_11_2021_00_jd_mmgr2_04","fn_occ_11_2021_00_team_budget_orchestration","directly_supports","0.5204","0.6812","0.6881","0.6301","0.2570","0.6482","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8256","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_1","fn_occ_11_2022_00_primary","directly_supports","0.5000","0.6750","0.6031","0.7550","0.2450","0.5695","src_role_function_seed_2026_03","0.6724","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_1","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5000","0.7080","0.6471","0.7670","0.2600","0.6638","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7264","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_10","fn_occ_11_2022_00_primary","directly_supports","0.4518","0.6210","0.5364","0.7178","0.2402","0.5569","src_role_function_seed_2026_03","0.6575","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_10","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5482","0.6877","0.5996","0.7298","0.2648","0.6690","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7115","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_11","fn_occ_11_2022_00_primary","supports","0.5506","0.5217","0.5633","0.6040","0.2501","0.5118","src_role_function_seed_2026_03","0.6077","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_11","fn_occ_11_2022_00_team_commercial_direction","supports","0.4494","0.5193","0.5870","0.6160","0.2549","0.5873","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6617","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_12","fn_occ_11_2022_00_primary","directly_supports","0.4668","0.6350","0.5579","0.7466","0.2417","0.5605","src_role_function_seed_2026_03","0.6273","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_12","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5332","0.6912","0.6152","0.7586","0.2633","0.6671","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6813","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_13","fn_occ_11_2022_00_primary","directly_supports","0.4784","0.6609","0.5417","0.7485","0.2428","0.5649","src_role_function_seed_2026_03","0.6847","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_13","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5216","0.7090","0.5943","0.7605","0.2622","0.6671","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7387","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_14","fn_occ_11_2022_00_primary","directly_supports","0.4924","0.7012","0.6316","0.7339","0.3242","0.6210","src_role_function_seed_2026_03","0.6350","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_14","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5076","0.7395","0.6787","0.7459","0.3408","0.7181","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6890","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_15","fn_occ_11_2022_00_primary","supports","0.5905","0.4854","0.5141","0.5738","0.2841","0.5141","src_role_function_seed_2026_03","0.6341","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_15","fn_occ_11_2022_00_team_commercial_direction","supports","0.4095","0.4551","0.5219","0.5858","0.2809","0.5749","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6881","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_16","fn_occ_11_2022_00_primary","supports","0.4393","0.6325","0.5639","0.6837","0.3189","0.6061","src_role_function_seed_2026_03","0.5833","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_16","fn_occ_11_2022_00_team_commercial_direction","supports","0.5607","0.7080","0.6321","0.6957","0.3461","0.7229","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6373","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_17","fn_occ_11_2022_00_primary","supports","0.5728","0.5601","0.5791","0.5946","0.2523","0.5189","src_role_function_seed_2026_03","0.5833","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_17","fn_occ_11_2022_00_team_commercial_direction","supports","0.4272","0.5421","0.5940","0.6066","0.2527","0.5863","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6373","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_2","fn_occ_11_2022_00_primary","directly_supports","0.4757","0.6583","0.5411","0.7468","0.2426","0.5642","src_role_function_seed_2026_03","0.6724","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_2","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5243","0.7083","0.5949","0.7588","0.2624","0.6675","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7264","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_3","fn_occ_11_2022_00_primary","directly_supports","0.4505","0.5850","0.5004","0.6524","0.2400","0.5031","src_role_function_seed_2026_03","0.6396","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_3","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5495","0.6527","0.5642","0.6644","0.2650","0.6157","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6936","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_4","fn_occ_11_2022_00_primary","directly_supports","0.4492","0.5839","0.4858","0.6517","0.2399","0.5028","src_role_function_seed_2026_03","0.6297","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_4","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5508","0.6525","0.5502","0.6637","0.2651","0.6159","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6837","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_5","fn_occ_11_2022_00_primary","supports","0.5564","0.4951","0.5501","0.5953","0.2806","0.5100","src_role_function_seed_2026_03","0.6589","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_5","fn_occ_11_2022_00_team_commercial_direction","supports","0.4436","0.4886","0.5716","0.6073","0.2844","0.5834","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7129","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_6","fn_occ_11_2022_00_primary","supports","0.4389","0.5644","0.4838","0.6358","0.2389","0.4993","src_role_function_seed_2026_03","0.6396","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_6","fn_occ_11_2022_00_team_commercial_direction","supports","0.5611","0.6402","0.5522","0.6478","0.2661","0.6162","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6936","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_7","fn_occ_11_2022_00_primary","directly_supports","0.4528","0.6249","0.5366","0.7214","0.2403","0.5574","src_role_function_seed_2026_03","0.6724","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_7","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5472","0.6909","0.5994","0.7334","0.2647","0.6692","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7264","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_8","fn_occ_11_2022_00_primary","directly_supports","0.4515","0.6194","0.5363","0.7164","0.2401","0.5567","src_role_function_seed_2026_03","0.6550","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_8","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5485","0.6864","0.5997","0.7284","0.2649","0.6689","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7090","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_9","fn_occ_11_2022_00_primary","supports","0.5669","0.5187","0.5094","0.5953","0.2517","0.5139","src_role_function_seed_2026_03","0.5954","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_9","fn_occ_11_2022_00_team_commercial_direction","supports","0.4331","0.5049","0.5266","0.6073","0.2533","0.5835","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6494","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm_01","fn_occ_11_2022_00_primary","directly_supports","0.4712","0.6938","0.5702","0.7339","0.3221","0.6171","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm_01","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5288","0.7469","0.6258","0.7459","0.3429","0.7220","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm_02","fn_occ_11_2022_00_primary","directly_supports","0.5339","0.5942","0.5571","0.6423","0.2484","0.5165","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm_02","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.4661","0.6035","0.5875","0.6543","0.2566","0.5983","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm_03","fn_occ_11_2022_00_primary","directly_supports","0.5254","0.6839","0.6811","0.7151","0.2875","0.5842","src_role_function_seed_2026_03","0.7466","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm_03","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.4746","0.6992","0.7149","0.7271","0.2975","0.6691","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8006","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm_04","fn_occ_11_2022_00_primary","directly_supports","0.4522","0.5950","0.4864","0.6617","0.2402","0.5043","src_role_function_seed_2026_03","0.7485","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm_04","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5478","0.6614","0.5496","0.6737","0.2648","0.6163","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8025","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm2_01","fn_occ_11_2022_00_primary","directly_supports","0.5341","0.6274","0.6042","0.6554","0.3284","0.5498","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm2_01","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.4659","0.6365","0.6346","0.6674","0.3366","0.6315","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm2_02","fn_occ_11_2022_00_primary","supports","0.5572","0.4860","0.5303","0.5860","0.2507","0.5092","src_role_function_seed_2026_03","0.7447","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm2_02","fn_occ_11_2022_00_team_commercial_direction","supports","0.4428","0.4790","0.5514","0.5980","0.2543","0.5823","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7987","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm2_03","fn_occ_11_2022_00_primary","directly_supports","0.4600","0.6339","0.5666","0.7279","0.2410","0.5594","src_role_function_seed_2026_03","0.7812","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm2_03","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5400","0.6949","0.6266","0.7399","0.2640","0.6685","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8353","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm2_04","fn_occ_11_2022_00_primary","supports","0.5645","0.4972","0.5089","0.5946","0.2814","0.5114","src_role_function_seed_2026_03","0.7505","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_jd_sm2_04","fn_occ_11_2022_00_team_commercial_direction","supports","0.4355","0.4851","0.5271","0.6066","0.2836","0.5818","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8045","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_manual_sm_01","fn_occ_11_2022_00_primary","directly_supports","0.4759","0.6955","0.5855","0.7339","0.3226","0.6179","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_manual_sm_01","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5241","0.7453","0.6391","0.7459","0.3424","0.7211","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_manual_sm_02","fn_occ_11_2022_00_primary","directly_supports","0.5333","0.5926","0.5712","0.6409","0.2483","0.5163","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_manual_sm_02","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.4667","0.6022","0.6019","0.6529","0.2567","0.5982","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_manual_sm_03","fn_occ_11_2022_00_primary","directly_supports","0.4748","0.6047","0.5910","0.6635","0.2425","0.5087","src_role_function_seed_2026_03","0.7485","reviewed_primary_task_function_edge"
"occ_11_2022_00","task_occ_11_2022_00_manual_sm_03","fn_occ_11_2022_00_team_commercial_direction","directly_supports","0.5252","0.6553","0.6450","0.6755","0.2625","0.6123","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8025","reviewed_multi_anchor_task_function_edge"
"occ_11_3021_00","task_occ_11_3021_00_15198","fn_occ_11_3021_00_portfolio_delivery_leadership","directly_supports","0.4679","0.5553","0.6336","0.5645","0.3618","0.5937","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6678","reviewed_multi_anchor_task_function_edge"
"occ_11_3021_00","task_occ_11_3021_00_15198","fn_occ_11_3021_00_primary","directly_supports","0.5321","0.5898","0.6684","0.5765","0.3982","0.6198","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6768","reviewed_primary_task_function_edge"
"occ_11_3021_00","task_occ_11_3021_00_966","fn_occ_11_3021_00_portfolio_delivery_leadership","directly_supports","0.5185","0.7527","0.6737","0.6743","0.4469","0.7211","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.5756","reviewed_multi_anchor_task_function_edge"
"occ_11_3021_00","task_occ_11_3021_00_966","fn_occ_11_3021_00_primary","directly_supports","0.4815","0.7518","0.6883","0.6863","0.4731","0.7284","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.5847","reviewed_primary_task_function_edge"
"occ_11_3021_00","task_occ_11_3021_00_967","fn_occ_11_3021_00_portfolio_delivery_leadership","supports","0.4579","0.5709","0.5716","0.5437","0.3608","0.5938","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7151","reviewed_multi_anchor_task_function_edge"
"occ_11_3021_00","task_occ_11_3021_00_967","fn_occ_11_3021_00_primary","supports","0.5421","0.6124","0.6104","0.5557","0.3992","0.6236","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7241","reviewed_primary_task_function_edge"
"occ_11_3021_00","task_occ_11_3021_00_968","fn_occ_11_3021_00_portfolio_delivery_leadership","directly_supports","0.4682","0.5859","0.6236","0.5550","0.3618","0.5968","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7225","reviewed_multi_anchor_task_function_edge"
"occ_11_3021_00","task_occ_11_3021_00_968","fn_occ_11_3021_00_primary","directly_supports","0.5318","0.6201","0.6584","0.5670","0.3982","0.6228","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7315","reviewed_primary_task_function_edge"
"occ_11_3021_00","task_occ_11_3021_00_969","fn_occ_11_3021_00_portfolio_delivery_leadership","supports","0.4631","0.6183","0.6126","0.5692","0.4413","0.6293","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7341","reviewed_multi_anchor_task_function_edge"
